row_index,local_cluster_uid,cluster_canonical_name,mention_text,mention_key,matched_anchor,matched_anchor_key,matched_anchor_n_mentions,match_score,match_method
28739,chunk_025::cluster_181,their,but one or two men who were her equal in strength,but one or two men who were her equal in strength,The two men,two men,33,0.18181818181818182,token_subset
28751,chunk_025::cluster_190,your priests,your Christian priests,your christian priests,a Christian,christian,112,0.3333333333333333,token_subset
28766,chunk_025::cluster_197,priestess,priestess,priestess,the priests,priests,483,0.875,fuzzy
28818,chunk_026::cluster_000,Uther,Fool,fool,a fool,fool,31,1.0,exact
28839,chunk_026::cluster_000,Uther,Pendragon,pendragon,Pendragon,pendragon,57,1.0,exact
28855,chunk_026::cluster_000,Uther,the Pendragon,pendragon,Pendragon,pendragon,57,1.0,exact
28880,chunk_026::cluster_000,Uther,1,1,the young men-1,young men 1,27,0.3333333333333333,token_subset
28884,chunk_026::cluster_000,Uther,1,1,the young men-1,young men 1,27,0.3333333333333333,token_subset
28917,chunk_026::cluster_000,Uther,the boat,boat,a boat,boat,78,1.0,exact
28918,chunk_026::cluster_000,Uther,a low barge,low barge,a barge,barge,79,0.5,token_subset
28922,chunk_026::cluster_000,Uther,the boat,boat,a boat,boat,78,1.0,exact
28924,chunk_026::cluster_000,Uther,the boat,boat,a boat,boat,78,1.0,exact
28925,chunk_026::cluster_000,Uther,the barge,barge,a barge,barge,79,1.0,exact
28926,chunk_026::cluster_000,Uther,the boat,boat,a boat,boat,78,1.0,exact
28930,chunk_026::cluster_000,Uther,the fairy barge,fairy barge,a barge,barge,79,0.5,token_subset
28931,chunk_026::cluster_000,Uther,the boat,boat,a boat,boat,78,1.0,exact
28932,chunk_026::cluster_000,Uther,The boat,boat,a boat,boat,78,1.0,exact
28933,chunk_026::cluster_000,Uther,The boat,boat,a boat,boat,78,1.0,exact
28934,chunk_026::cluster_000,Uther,the boat,boat,a boat,boat,78,1.0,exact
28935,chunk_026::cluster_000,Uther,the boat,boat,a boat,boat,78,1.0,exact
28936,chunk_026::cluster_000,Uther,The barge,barge,a barge,barge,79,1.0,exact
28938,chunk_026::cluster_000,Uther,the barge,barge,a barge,barge,79,1.0,exact
28942,chunk_026::cluster_001,an heir,a son,son,a son,son,168,1.0,exact
28946,chunk_026::cluster_002,God,the Christ,christ,the Christ,christ,307,1.0,exact
28952,chunk_026::cluster_003,my son,Gwydion,gwydion,Gwydion,gwydion,3123,1.0,exact
28957,chunk_026::cluster_003,my son,Cornwall's son,cornwall son,Cornwall,cornwall,243,0.5,token_subset
28963,chunk_026::cluster_003,my son,your son,your son,your son,your son,48,1.0,exact
28972,chunk_026::cluster_003,my son,Igraine's son,igraine son,Igraine,igraine,9704,0.5,token_subset
28980,chunk_026::cluster_003,my son,the child,child,a child,child,312,1.0,exact
28982,chunk_026::cluster_003,my son,the predestined king,predestined king,a king,king,297,0.5,token_subset
28988,chunk_026::cluster_004,convent,Tintagel,tintagel,Tintagel,tintagel,293,1.0,exact
28989,chunk_026::cluster_004,convent,there,there,there,there,339,1.0,exact
28993,chunk_026::cluster_004,convent,Tintagel,tintagel,Tintagel,tintagel,293,1.0,exact
28995,chunk_026::cluster_004,convent,Tintagel,tintagel,Tintagel,tintagel,293,1.0,exact
28996,chunk_026::cluster_005,Morgaine,Igraine,igraine,Igraine,igraine,9704,1.0,exact
28997,chunk_026::cluster_005,Morgaine,Igraine,igraine,Igraine,igraine,9704,1.0,exact
28998,chunk_026::cluster_005,Morgaine,Igraine,igraine,Igraine,igraine,9704,1.0,exact
28999,chunk_026::cluster_005,Morgaine,Igraine,igraine,Igraine,igraine,9704,1.0,exact
29000,chunk_026::cluster_005,Morgaine,Igraine,igraine,Igraine,igraine,9704,1.0,exact
29010,chunk_026::cluster_005,Morgaine,Cornwall's daughter,cornwall daughter,Cornwall,cornwall,243,0.5,token_subset
29018,chunk_026::cluster_005,Morgaine,Igraine,igraine,Igraine,igraine,9704,1.0,exact
29020,chunk_026::cluster_005,Morgaine,her daughter,her daughter,a daughter,daughter,35,0.5,token_subset
29025,chunk_026::cluster_005,Morgaine,Igraine,igraine,Igraine,igraine,9704,1.0,exact
29026,chunk_026::cluster_005,Morgaine,Igraine's child,igraine child,Igraine,igraine,9704,0.5,token_subset
29036,chunk_026::cluster_005,Morgaine,Igraine,igraine,Igraine,igraine,9704,1.0,exact
29038,chunk_026::cluster_005,Morgaine,Morgause,morgause,Morgause,morgause,4546,1.0,exact
29043,chunk_026::cluster_005,Morgaine,our mother,our mother,our Mother,our mother,36,1.0,exact
29045,chunk_026::cluster_005,Morgaine,Igraine,igraine,Igraine,igraine,9704,1.0,exact
29046,chunk_026::cluster_005,Morgaine,Igraine's children,igraine children,Igraine,igraine,9704,0.5,token_subset
29048,chunk_026::cluster_005,Morgaine,Igraine,igraine,Igraine,igraine,9704,1.0,exact
29049,chunk_026::cluster_005,Morgaine,priestess,priestess,priestess,priestess,248,1.0,exact
29055,chunk_026::cluster_005,Morgaine,Igraine,igraine,Igraine,igraine,9704,1.0,exact
29058,chunk_026::cluster_005,Morgaine,her children,her children,her children,her children,28,1.0,exact
29073,chunk_026::cluster_005,Morgaine,1,1,the young men-1,young men 1,27,0.3333333333333333,token_subset
29108,chunk_026::cluster_005,Morgaine,the young girl in the boat,young girl in the boat,a boat,boat,78,0.2,token_subset
29130,chunk_026::cluster_005,Morgaine,The child,child,a child,child,312,1.0,exact
29155,chunk_026::cluster_005,Morgaine,Raven,raven,Raven,raven,1220,1.0,exact
29156,chunk_026::cluster_005,Morgaine,Raven,raven,Raven,raven,1220,1.0,exact
29180,chunk_026::cluster_005,Morgaine,Raven,raven,Raven,raven,1220,1.0,exact
29182,chunk_026::cluster_005,Morgaine,child,child,a child,child,312,1.0,exact
29183,chunk_026::cluster_005,Morgaine,Raven,raven,Raven,raven,1220,1.0,exact
29188,chunk_026::cluster_005,Morgaine,a serving-woman,serving woman,A serving-woman,serving woman,26,1.0,exact
29197,chunk_026::cluster_005,Morgaine,Raven,raven,Raven,raven,1220,1.0,exact
29226,chunk_026::cluster_005,Morgaine,my mother,my mother,my mother,my mother,195,1.0,exact
29228,chunk_026::cluster_005,Morgaine,Morgause,morgause,Morgause,morgause,4546,1.0,exact
29229,chunk_026::cluster_005,Morgaine,Igraine,igraine,Igraine,igraine,9704,1.0,exact
29231,chunk_026::cluster_005,Morgaine,Morgause,morgause,Morgause,morgause,4546,1.0,exact
29232,chunk_026::cluster_005,Morgaine,Igraine,igraine,Igraine,igraine,9704,1.0,exact
29233,chunk_026::cluster_005,Morgaine,Morgause,morgause,Morgause,morgause,4546,1.0,exact
29240,chunk_026::cluster_005,Morgaine,child,child,a child,child,312,1.0,exact
29244,chunk_026::cluster_005,Morgaine,my child,my child,a child,child,312,0.5,token_subset
29246,chunk_026::cluster_005,Morgaine,child,child,a child,child,312,1.0,exact
29279,chunk_026::cluster_006,Viviane,Lady,lady,the Lady,lady,374,1.0,exact
29289,chunk_026::cluster_006,Viviane,1,1,the young men-1,young men 1,27,0.3333333333333333,token_subset
29341,chunk_026::cluster_006,Viviane,1,1,the young men-1,young men 1,27,0.3333333333333333,token_subset
29357,chunk_026::cluster_006,Viviane,1,1,the young men-1,young men 1,27,0.3333333333333333,token_subset
29381,chunk_026::cluster_006,Viviane,Lady,lady,the Lady,lady,374,1.0,exact
29383,chunk_026::cluster_006,Viviane,the Lady,lady,the Lady,lady,374,1.0,exact
29421,chunk_026::cluster_006,Viviane,Lady,lady,the Lady,lady,374,1.0,exact
29423,chunk_026::cluster_006,Viviane,the Goddess-like figure summoning the mists,goddess like figure summoning the mists,the Goddess,goddess,1942,0.16666666666666666,token_subset
29425,chunk_026::cluster_006,Viviane,Lady,lady,the Lady,lady,374,1.0,exact
29458,chunk_026::cluster_006,Viviane,Lady,lady,the Lady,lady,374,1.0,exact
29487,chunk_026::cluster_006,Viviane,a maiden,maiden,a maiden,maiden,46,1.0,exact
29507,chunk_026::cluster_015,Avalon,there,there,there,there,339,1.0,exact
29508,chunk_026::cluster_015,Avalon,the Holy Isle,holy isle,the Holy Isle,holy isle,48,1.0,exact
29515,chunk_026::cluster_015,Avalon,this kingdom,this kingdom,a kingdom,kingdom,53,0.5,token_subset
29516,chunk_026::cluster_015,Avalon,this kingdom,this kingdom,a kingdom,kingdom,53,0.5,token_subset
29520,chunk_026::cluster_015,Avalon,this kingdom,this kingdom,a kingdom,kingdom,53,0.5,token_subset
29521,chunk_026::cluster_015,Avalon,your court,your court,the court,court,226,0.5,token_subset
29522,chunk_026::cluster_015,Avalon,here,here,here,here,581,1.0,exact
29523,chunk_026::cluster_015,Avalon,your court,your court,the court,court,226,0.5,token_subset
29525,chunk_026::cluster_015,Avalon,the court,court,the court,court,226,1.0,exact
29526,chunk_026::cluster_015,Avalon,there,there,there,there,339,1.0,exact
29528,chunk_026::cluster_015,Avalon,the Lake,lake,the Lake,lake,207,1.0,exact
29530,chunk_026::cluster_015,Avalon,the Lake,lake,the Lake,lake,207,1.0,exact
29532,chunk_026::cluster_015,Avalon,the dull greyed waters of the Lake,dull greyed waters of the lake,the Lake,lake,207,0.16666666666666666,token_subset
29533,chunk_026::cluster_015,Avalon,the Lake,lake,the Lake,lake,207,1.0,exact
29535,chunk_026::cluster_015,Avalon,the Lake,lake,the Lake,lake,207,1.0,exact
29536,chunk_026::cluster_015,Avalon,the Lake,lake,the Lake,lake,207,1.0,exact
29537,chunk_026::cluster_015,Avalon,the Isle,isle,the Holy Isle,holy isle,48,0.5,token_subset
29539,chunk_026::cluster_015,Avalon,the Lake,lake,the Lake,lake,207,1.0,exact
29541,chunk_026::cluster_015,Avalon,this land,this land,this land,this land,136,1.0,exact
29542,chunk_026::cluster_015,Avalon,this Lake,this lake,the Lake,lake,207,0.5,token_subset
29544,chunk_026::cluster_015,Avalon,shore,shore,the shore,shore,90,1.0,exact
29545,chunk_026::cluster_015,Avalon,shore,shore,the shore,shore,90,1.0,exact
29547,chunk_026::cluster_015,Avalon,the Lake,lake,the Lake,lake,207,1.0,exact
29548,chunk_026::cluster_015,Avalon,this fair country,this fair country,this country,this country,37,0.6666666666666666,token_subset
29549,chunk_026::cluster_015,Avalon,there,there,there,there,339,1.0,exact
29550,chunk_026::cluster_015,Avalon,this country,this country,this country,this country,37,1.0,exact
29551,chunk_026::cluster_015,Avalon,That world,that world,the world,world,404,0.5,token_subset
29552,chunk_026::cluster_015,Avalon,the lake,lake,the Lake,lake,207,1.0,exact
29553,chunk_026::cluster_015,Avalon,here,here,here,here,581,1.0,exact
29554,chunk_026::cluster_015,Avalon,the world,world,the world,world,404,1.0,exact
29556,chunk_026::cluster_015,Avalon,here,here,here,here,581,1.0,exact
29558,chunk_026::cluster_015,Avalon,here,here,here,here,581,1.0,exact
29560,chunk_026::cluster_015,Avalon,here,here,here,here,581,1.0,exact
29561,chunk_026::cluster_015,Avalon,the Lake,lake,the Lake,lake,207,1.0,exact
29563,chunk_026::cluster_017,Galahad,My own youngest son,my own youngest son,my son,my son,48,0.5,token_subset
29565,chunk_026::cluster_017,Galahad,a nobleman's son,nobleman son,a son,son,168,0.5,token_subset
29571,chunk_026::cluster_018,Ban,King Ban,king ban,a king,king,297,0.5,token_subset
29576,chunk_026::cluster_018,Ban,the King,king,a king,king,297,1.0,exact
29578,chunk_026::cluster_020,other sons,other sons,other sons,her sons,her sons,25,0.8888888888888888,fuzzy
29591,chunk_026::cluster_032,any king-,no other son,no other son,no son,no son,31,0.6666666666666666,token_subset
29599,chunk_026::cluster_035,the priests,the priests,priests,priestess,priestess,248,0.875,fuzzy
29604,chunk_026::cluster_036,the Merlin,Father Columba,father columba,Father Columba,father columba,168,1.0,exact
29605,chunk_026::cluster_036,the Merlin,Father Columba,father columba,Father Columba,father columba,168,1.0,exact
29645,chunk_026::cluster_067,their,but one or two men who were her equal in strength,but one or two men who were her equal in strength,The two men,two men,33,0.18181818181818182,token_subset
29647,chunk_026::cluster_068,your priests,your Christian priests,your christian priests,a Christian,christian,112,0.3333333333333333,token_subset
29649,chunk_026::cluster_068,your priests,the priests,priests,a priest,priest,324,0.9230769230769231,fuzzy
29725,chunk_026::cluster_093,its,the Tor with its tall tower to Saint Michael,tor with its tall tower to saint michael,the Tor,tor,116,0.125,token_subset
29735,chunk_026::cluster_097,the Isle of the Priests,the Priests,priests,a priest,priest,324,0.9230769230769231,fuzzy
29744,chunk_026::cluster_103,the Tor,the immense hill,immense hill,a hill,hill,45,0.5,token_subset
29752,chunk_026::cluster_110,the priests,the priests,priests,priestess,priestess,248,0.875,fuzzy
29826,chunk_026::cluster_161,your mother,Your mother,your mother,your brother,your brother,116,0.8695652173913043,fuzzy
29827,chunk_026::cluster_161,your mother,your mother,your mother,your brother,your brother,116,0.8695652173913043,fuzzy
29828,chunk_026::cluster_161,your mother,your mother,your mother,your brother,your brother,116,0.8695652173913043,fuzzy
29829,chunk_026::cluster_162,themselves,Those who are here only for some schooling in the Sight,those who are here only for some schooling in the sight,here,here,581,0.09090909090909091,token_subset
29834,chunk_026::cluster_165,any man,any man,any man,any woman,any woman,75,0.875,fuzzy
29836,chunk_026::cluster_167,priestess,priestess,priestess,the priests,priests,483,0.875,fuzzy
29841,chunk_026::cluster_172,the man,"a priest, overshadowed by the power of the God",priest overshadowed by the power of the god,a God,god,1081,0.14285714285714285,token_subset
29850,chunk_026::cluster_178,the priestess,the priestess,priestess,the priests,priests,483,0.875,fuzzy
29863,chunk_027::cluster_002,Viviane,Lady,lady,the Lady,lady,374,1.0,exact
29865,chunk_027::cluster_002,Viviane,the Lady,lady,the Lady,lady,374,1.0,exact
29890,chunk_027::cluster_002,Viviane,Lady,lady,the Lady,lady,374,1.0,exact
29892,chunk_027::cluster_002,Viviane,the Goddess-like figure summoning the mists,goddess like figure summoning the mists,the Goddess,goddess,1942,0.16666666666666666,token_subset
29894,chunk_027::cluster_002,Viviane,Lady,lady,the Lady,lady,374,1.0,exact
29922,chunk_027::cluster_002,Viviane,the Lady of Avalon,lady of avalon,the Lady of Avalon,lady of avalon,57,1.0,exact
29928,chunk_027::cluster_002,Viviane,Lady,lady,the Lady,lady,374,1.0,exact
29967,chunk_027::cluster_002,Viviane,1,1,the young men-1,young men 1,27,0.3333333333333333,token_subset
29968,chunk_027::cluster_002,Viviane,the priestess,priestess,priestess,priestess,248,1.0,exact
29984,chunk_027::cluster_002,Viviane,1,1,the young men-1,young men 1,27,0.3333333333333333,token_subset
30049,chunk_027::cluster_002,Viviane,The woman,woman,any woman,any woman,75,0.5,token_subset
30061,chunk_027::cluster_002,Viviane,the Lady,lady,the Lady,lady,374,1.0,exact
30138,chunk_027::cluster_002,Viviane,the Lady,lady,the Lady,lady,374,1.0,exact
30180,chunk_027::cluster_004,Morgaine,The child,child,a child,child,312,1.0,exact
30227,chunk_027::cluster_004,Morgaine,child,child,a child,child,312,1.0,exact
30228,chunk_027::cluster_004,Morgaine,"me before the fire and talk a little, for tomorrow Raven will take you",me before the fire and talk a little for tomorrow raven will take you,Raven,raven,1220,0.07142857142857142,token_subset
30268,chunk_027::cluster_004,Morgaine,Morgause,morgause,Morgause,morgause,4546,1.0,exact
30269,chunk_027::cluster_004,Morgaine,Igraine,igraine,Igraine,igraine,9704,1.0,exact
30271,chunk_027::cluster_004,Morgaine,Morgause,morgause,Morgause,morgause,4546,1.0,exact
30272,chunk_027::cluster_004,Morgaine,Igraine,igraine,Igraine,igraine,9704,1.0,exact
30273,chunk_027::cluster_004,Morgaine,Morgause,morgause,Morgause,morgause,4546,1.0,exact
30279,chunk_027::cluster_004,Morgaine,child,child,a child,child,312,1.0,exact
30283,chunk_027::cluster_004,Morgaine,my child,my child,a child,child,312,0.5,token_subset
30284,chunk_027::cluster_004,Morgaine,child,child,a child,child,312,1.0,exact
30301,chunk_027::cluster_004,Morgaine,child,child,a child,child,312,1.0,exact
30328,chunk_027::cluster_004,Morgaine,child,child,a child,child,312,1.0,exact
30376,chunk_027::cluster_004,Morgaine,Igraine,igraine,Igraine,igraine,9704,1.0,exact
30377,chunk_027::cluster_004,Morgaine,Igraine,igraine,Igraine,igraine,9704,1.0,exact
30386,chunk_027::cluster_004,Morgaine,Morgause,morgause,Morgause,morgause,4546,1.0,exact
30391,chunk_027::cluster_004,Morgaine,child,child,a child,child,312,1.0,exact
30401,chunk_027::cluster_004,Morgaine,Viviane remembered that when Morgaine,viviane remembered that when morgaine,Viviane,viviane,6289,0.2,token_subset
30403,chunk_027::cluster_004,Morgaine,a lonely child,lonely child,a child,child,312,0.5,token_subset
30437,chunk_027::cluster_007,the Tor,the immense hill,immense hill,a hill,hill,45,0.5,token_subset
30439,chunk_027::cluster_008,Avalon,a green shore,green shore,the shore,shore,90,0.5,token_subset
30440,chunk_027::cluster_008,Avalon,the shore,shore,the shore,shore,90,1.0,exact
30441,chunk_027::cluster_008,Avalon,the shore,shore,the shore,shore,90,1.0,exact
30442,chunk_027::cluster_008,Avalon,shore,shore,the shore,shore,90,1.0,exact
30443,chunk_027::cluster_008,Avalon,shore,shore,the shore,shore,90,1.0,exact
30445,chunk_027::cluster_008,Avalon,here,here,here,here,581,1.0,exact
30448,chunk_027::cluster_008,Avalon,here,here,here,here,581,1.0,exact
30450,chunk_027::cluster_008,Avalon,here,here,here,here,581,1.0,exact
30451,chunk_027::cluster_008,Avalon,the beautiful land of Avalon,beautiful land of avalon,land,land,221,0.25,token_subset
30453,chunk_027::cluster_008,Avalon,there,there,there,there,339,1.0,exact
30457,chunk_027::cluster_008,Avalon,the island,island,Dragon Island,dragon island,51,0.5,token_subset
