local_mention_uid,local_cluster_uid,chunk_id,chunk_index,local_cluster_id,local_mention_id,local_start,local_end,global_start,global_end,text,head_local_i,head_global_i,zone,overlap_exact_span_key
chunk_001::cluster_002::mention_010,chunk_001::cluster_002,chunk_001,1,2,10,1564,1565,3480,3481,they,1564,3480,left_overlap,3480:3481:they
chunk_001::cluster_002::mention_011,chunk_001::cluster_002,chunk_001,1,2,11,1578,1580,3494,3496,the party,1579,3495,left_overlap,3494:3496:the party
chunk_001::cluster_002::mention_012,chunk_001::cluster_002,chunk_001,1,2,12,1656,1657,3572,3573,they,1656,3572,left_overlap,3572:3573:they
chunk_001::cluster_002::mention_013,chunk_001::cluster_002,chunk_001,1,2,13,1661,1662,3577,3578,they,1661,3577,left_overlap,3577:3578:they
chunk_001::cluster_002::mention_014,chunk_001::cluster_002,chunk_001,1,2,14,1678,1679,3594,3595,they,1678,3594,left_overlap,3594:3595:they
chunk_001::cluster_002::mention_015,chunk_001::cluster_002,chunk_001,1,2,15,1811,1812,3727,3728,them,1811,3727,left_overlap,3727:3728:them
chunk_001::cluster_002::mention_016,chunk_001::cluster_002,chunk_001,1,2,16,1828,1829,3744,3745,them,1828,3744,left_overlap,3744:3745:them
chunk_001::cluster_002::mention_017,chunk_001::cluster_002,chunk_001,1,2,17,2178,2179,4094,4095,their,2178,4094,core,
chunk_001::cluster_002::mention_018,chunk_001::cluster_002,chunk_001,1,2,18,2349,2351,4265,4267,his family,2350,4266,core,
chunk_001::cluster_002::mention_019,chunk_001::cluster_002,chunk_001,1,2,19,2825,2827,4741,4743,the family,2826,4742,core,
chunk_001::cluster_002::mention_020,chunk_001::cluster_002,chunk_001,1,2,20,2921,2924,4837,4840,the Otis family,2923,4839,core,
chunk_001::cluster_002::mention_021,chunk_001::cluster_002,chunk_001,1,2,21,2927,2928,4843,4844,their,2927,4843,core,
chunk_001::cluster_002::mention_022,chunk_001::cluster_002,chunk_001,1,2,22,4058,4061,5974,5977,the Otis family,4060,5976,right_overlap,5974:5977:the otis family
chunk_001::cluster_002::mention_023,chunk_001::cluster_002,chunk_001,1,2,23,4066,4067,5982,5983,they,4066,5982,right_overlap,5982:5983:they
chunk_001::cluster_002::mention_024,chunk_001::cluster_002,chunk_001,1,2,24,4073,4074,5989,5990,They,4073,5989,right_overlap,5989:5990:they
chunk_001::cluster_002::mention_025,chunk_001::cluster_002,chunk_001,1,2,25,4305,4307,6221,6223,the family,4306,6222,right_overlap,6221:6223:the family
chunk_001::cluster_002::mention_026,chunk_001::cluster_002,chunk_001,1,2,26,4953,4957,6869,6873,this rude American family,4956,6872,right_overlap,6869:6873:this rude american family
chunk_001::cluster_002::mention_027,chunk_001::cluster_002,chunk_001,1,2,27,5165,5166,7081,7082,their,5165,7081,right_overlap,7081:7082:their
chunk_001::cluster_002::mention_028,chunk_001::cluster_002,chunk_001,1,2,28,5168,5169,7084,7085,their,5168,7084,right_overlap,7084:7085:their
chunk_001::cluster_002::mention_029,chunk_001::cluster_002,chunk_001,1,2,29,5569,5571,7485,7487,The Otises,5570,7486,right_overlap,7485:7487:the otises
chunk_001::cluster_003::mention_000,chunk_001::cluster_003,chunk_001,1,3,0,70,71,1986,1987,Washington,70,1986,left_overlap,1986:1987:washington
chunk_001::cluster_004::mention_000,chunk_001::cluster_004,chunk_001,1,4,0,76,78,1992,1994,Messrs. Myers,77,1993,left_overlap,1992:1994:messrs. myers
chunk_001::cluster_005::mention_000,chunk_001::cluster_005,chunk_001,1,5,0,79,80,1995,1996,Podmore,79,1995,left_overlap,1995:1996:podmore
chunk_001::cluster_006::mention_000,chunk_001::cluster_006,chunk_001,1,6,0,139,140,2055,2056,home,139,2055,left_overlap,2055:2056:home
chunk_001::cluster_007::mention_000,chunk_001::cluster_007,chunk_001,1,7,0,203,209,2119,2125,cultured Americans of the better class,204,2120,left_overlap,2119:2125:cultured americans of the better class
chunk_001::cluster_008::mention_000,chunk_001::cluster_008,chunk_001,1,8,0,203,219,2119,2135,"cultured Americans of the better class, such as the immense superiority of Miss Fanny Devonport",204,2120,left_overlap,"2119:2135:cultured americans of the better class, such as the immense superiority of miss fanny devonport"
chunk_001::cluster_009::mention_000,chunk_001::cluster_009,chunk_001,1,9,0,216,219,2132,2135,Miss Fanny Devonport,218,2134,left_overlap,2132:2135:miss fanny devonport
chunk_001::cluster_010::mention_000,chunk_001::cluster_010,chunk_001,1,10,0,220,222,2136,2138,Sarah Bernhardt,221,2137,left_overlap,2136:2138:sarah bernhardt
chunk_001::cluster_011::mention_000,chunk_001::cluster_011,chunk_001,1,11,0,223,225,2139,2141,an actress,224,2140,left_overlap,2139:2141:an actress
chunk_001::cluster_012::mention_000,chunk_001::cluster_012,chunk_001,1,12,0,241,245,2157,2161,the best English houses,244,2160,left_overlap,2157:2161:the best english houses
chunk_001::cluster_013::mention_000,chunk_001::cluster_013,chunk_001,1,13,0,249,250,2165,2166,Boston,249,2165,left_overlap,2165:2166:boston
chunk_001::cluster_014::mention_000,chunk_001::cluster_014,chunk_001,1,14,0,254,258,2170,2174,the world-soul,257,2173,left_overlap,2170:2174:the world-soul
chunk_001::cluster_015::mention_000,chunk_001::cluster_015,chunk_001,1,15,0,276,278,2192,2194,New York,277,2193,left_overlap,2192:2194:new york
chunk_001::cluster_016::mention_000,chunk_001::cluster_016,chunk_001,1,16,0,455,461,2371,2377,an old man of terrible aspect,457,2373,left_overlap,2371:2377:an old man of terrible aspect
chunk_001::cluster_016::mention_001,chunk_001::cluster_016,chunk_001,1,16,1,462,463,2378,2379,His,462,2378,left_overlap,2378:2379:his
chunk_001::cluster_016::mention_002,chunk_001::cluster_016,chunk_001,1,16,2,475,476,2391,2392,his,475,2391,left_overlap,2391:2392:his
chunk_001::cluster_016::mention_003,chunk_001::cluster_016,chunk_001,1,16,3,481,482,2397,2398,his,481,2397,left_overlap,2397:2398:his
chunk_001::cluster_016::mention_004,chunk_001::cluster_016,chunk_001,1,16,4,497,498,2413,2414,his,497,2413,left_overlap,2413:2414:his
chunk_001::cluster_016::mention_005,chunk_001::cluster_016,chunk_001,1,16,5,510,512,2426,2428,My dear,510,2426,left_overlap,2426:2428:my dear
chunk_001::cluster_016::mention_006,chunk_001::cluster_016,chunk_001,1,16,6,510,513,2426,2429,My dear sir,512,2428,left_overlap,2426:2429:my dear sir
chunk_001::cluster_016::mention_007,chunk_001::cluster_016,chunk_001,1,16,7,512,513,2428,2429,sir,512,2428,left_overlap,2428:2429:sir
chunk_001::cluster_016::mention_008,chunk_001::cluster_016,chunk_001,1,16,8,525,526,2441,2442,your,525,2441,left_overlap,2441:2442:your
chunk_001::cluster_016::mention_009,chunk_001::cluster_016,chunk_001,1,16,9,533,534,2449,2450,you,533,2449,left_overlap,2449:2450:you
chunk_001::cluster_016::mention_010,chunk_001::cluster_016,chunk_001,1,16,10,584,585,2500,2501,you,584,2500,left_overlap,2500:2501:you
chunk_001::cluster_016::mention_011,chunk_001::cluster_016,chunk_001,1,16,11,596,597,2512,2513,you,596,2512,left_overlap,2512:2513:you
chunk_001::cluster_016::mention_012,chunk_001::cluster_016,chunk_001,1,16,12,601,602,2517,2518,you,601,2517,left_overlap,2517:2518:you
chunk_001::cluster_016::mention_013,chunk_001::cluster_016,chunk_001,1,16,13,636,639,2552,2555,the Canterville ghost,638,2554,left_overlap,2552:2555:the canterville ghost
chunk_001::cluster_016::mention_014,chunk_001::cluster_016,chunk_001,1,16,14,657,658,2573,2574,he,657,2573,left_overlap,2573:2574:he
chunk_001::cluster_016::mention_015,chunk_001::cluster_016,chunk_001,1,16,15,679,680,2595,2596,he,679,2595,left_overlap,2595:2596:he
chunk_001::cluster_016::mention_016,chunk_001::cluster_016,chunk_001,1,16,16,709,710,2625,2626,his,709,2625,left_overlap,2625:2626:his
chunk_001::cluster_016::mention_017,chunk_001::cluster_016,chunk_001,1,16,17,736,737,2652,2653,he,736,2652,left_overlap,2652:2653:he
chunk_001::cluster_016::mention_018,chunk_001::cluster_016,chunk_001,1,16,18,761,762,2677,2678,he,761,2677,left_overlap,2677:2678:he
chunk_001::cluster_016::mention_019,chunk_001::cluster_016,chunk_001,1,16,19,769,770,2685,2686,his,769,2685,left_overlap,2685:2686:his
chunk_001::cluster_016::mention_020,chunk_001::cluster_016,chunk_001,1,16,20,778,779,2694,2695,his,778,2694,left_overlap,2694:2695:his
chunk_001::cluster_016::mention_021,chunk_001::cluster_016,chunk_001,1,16,21,795,796,2711,2712,he,795,2711,left_overlap,2711:2712:he
chunk_001::cluster_016::mention_022,chunk_001::cluster_016,chunk_001,1,16,22,801,802,2717,2718,He,801,2717,left_overlap,2717:2718:he
chunk_001::cluster_016::mention_023,chunk_001::cluster_016,chunk_001,1,16,23,809,810,2725,2726,he,809,2725,left_overlap,2725:2726:he
chunk_001::cluster_016::mention_024,chunk_001::cluster_016,chunk_001,1,16,24,838,839,2754,2755,he,838,2754,left_overlap,2754:2755:he
chunk_001::cluster_016::mention_025,chunk_001::cluster_016,chunk_001,1,16,25,862,863,2778,2779,he,862,2778,left_overlap,2778:2779:he
chunk_001::cluster_016::mention_026,chunk_001::cluster_016,chunk_001,1,16,26,971,972,2887,2888,He,971,2887,left_overlap,2887:2888:he
chunk_001::cluster_016::mention_027,chunk_001::cluster_016,chunk_001,1,16,27,1033,1035,2949,2951,the ghost,1034,2950,left_overlap,2949:2951:the ghost
chunk_001::cluster_016::mention_028,chunk_001::cluster_016,chunk_001,1,16,28,1042,1043,2958,2959,his,1042,2958,left_overlap,2958:2959:his
chunk_001::cluster_016::mention_029,chunk_001::cluster_016,chunk_001,1,16,29,1048,1049,2964,2965,him,1048,2964,left_overlap,2964:2965:him
chunk_001::cluster_016::mention_030,chunk_001::cluster_016,chunk_001,1,16,30,1136,1137,3052,3053,he,1136,3052,left_overlap,3052:3053:he
chunk_001::cluster_016::mention_031,chunk_001::cluster_016,chunk_001,1,16,31,1139,1140,3055,3056,his,1139,3055,left_overlap,3055:3056:his
chunk_001::cluster_016::mention_032,chunk_001::cluster_016,chunk_001,1,16,32,1148,1149,3064,3065,himself,1148,3064,left_overlap,3064:3065:himself
chunk_001::cluster_016::mention_033,chunk_001::cluster_016,chunk_001,1,16,33,1150,1151,3066,3067,he,1150,3066,left_overlap,3066:3067:he
chunk_001::cluster_016::mention_034,chunk_001::cluster_016,chunk_001,1,16,34,1154,1155,3070,3071,his,1154,3070,left_overlap,3070:3071:his
chunk_001::cluster_016::mention_035,chunk_001::cluster_016,chunk_001,1,16,35,1168,1169,3084,3085,his,1168,3084,left_overlap,3084:3085:his
chunk_001::cluster_016::mention_036,chunk_001::cluster_016,chunk_001,1,16,36,1191,1192,3107,3108,he,1191,3107,left_overlap,3107:3108:he
chunk_001::cluster_016::mention_037,chunk_001::cluster_016,chunk_001,1,16,37,1203,1204,3119,3120,his,1203,3119,left_overlap,3119:3120:his
chunk_001::cluster_016::mention_038,chunk_001::cluster_016,chunk_001,1,16,38,1226,1227,3142,3143,him,1226,3142,left_overlap,3142:3143:him
chunk_001::cluster_016::mention_039,chunk_001::cluster_016,chunk_001,1,16,39,1236,1237,3152,3153,his,1236,3152,left_overlap,3152:3153:his
chunk_001::cluster_016::mention_040,chunk_001::cluster_016,chunk_001,1,16,40,1260,1261,3176,3177,he,1260,3176,left_overlap,3176:3177:he
chunk_001::cluster_016::mention_041,chunk_001::cluster_016,chunk_001,1,16,41,1292,1294,3208,3210,the ghost,1293,3209,left_overlap,3208:3210:the ghost
chunk_001::cluster_016::mention_042,chunk_001::cluster_016,chunk_001,1,16,42,1330,1332,3246,3248,the ghost,1331,3247,left_overlap,3246:3248:the ghost
chunk_001::cluster_016::mention_043,chunk_001::cluster_016,chunk_001,1,16,43,1347,1348,3263,3264,he,1347,3263,left_overlap,3263:3264:he
chunk_001::cluster_016::mention_044,chunk_001::cluster_016,chunk_001,1,16,44,1367,1368,3283,3284,"him,""--a",1367,3283,left_overlap,"3283:3284:him,""--a"
chunk_001::cluster_016::mention_045,chunk_001::cluster_016,chunk_001,1,16,45,1401,1402,3317,3318,he,1401,3317,left_overlap,3317:3318:he
chunk_001::cluster_016::mention_046,chunk_001::cluster_016,chunk_001,1,16,46,1416,1417,3332,3333,his,1416,3332,left_overlap,3332:3333:his
chunk_001::cluster_016::mention_047,chunk_001::cluster_016,chunk_001,1,16,47,1419,1420,3335,3336,him,1419,3335,left_overlap,3335:3336:him
chunk_001::cluster_016::mention_048,chunk_001::cluster_016,chunk_001,1,16,48,1647,1649,3563,3565,the ghost,1648,3564,left_overlap,3563:3565:the ghost
chunk_001::cluster_016::mention_049,chunk_001::cluster_016,chunk_001,1,16,49,1711,1714,3627,3630,the Canterville ghost,1713,3629,left_overlap,3627:3630:the canterville ghost
chunk_001::cluster_016::mention_050,chunk_001::cluster_016,chunk_001,1,16,50,1716,1717,3632,3633,his,1716,3632,left_overlap,3632:3633:his
chunk_001::cluster_016::mention_051,chunk_001::cluster_016,chunk_001,1,16,51,1725,1726,3641,3642,his,1725,3641,left_overlap,3641:3642:his
chunk_001::cluster_016::mention_052,chunk_001::cluster_016,chunk_001,1,16,52,1746,1747,3662,3663,him,1746,3662,left_overlap,3662:3663:him
chunk_001::cluster_016::mention_053,chunk_001::cluster_016,chunk_001,1,16,53,1775,1776,3691,3692,him,1775,3691,left_overlap,3691:3692:him
chunk_001::cluster_016::mention_054,chunk_001::cluster_016,chunk_001,1,16,54,1783,1784,3699,3700,him,1783,3699,left_overlap,3699:3700:him
chunk_001::cluster_016::mention_055,chunk_001::cluster_016,chunk_001,1,16,55,1794,1795,3710,3711,his,1794,3710,left_overlap,3710:3711:his
chunk_001::cluster_016::mention_056,chunk_001::cluster_016,chunk_001,1,16,56,1797,1799,3713,3715,The ghost,1798,3714,left_overlap,3713:3715:the ghost
chunk_001::cluster_016::mention_057,chunk_001::cluster_016,chunk_001,1,16,57,1822,1823,3738,3739,he,1822,3738,left_overlap,3738:3739:he
chunk_001::cluster_016::mention_058,chunk_001::cluster_016,chunk_001,1,16,58,1841,1842,3757,3758,he,1841,3757,left_overlap,3757:3758:he
chunk_001::cluster_016::mention_059,chunk_001::cluster_016,chunk_001,1,16,59,1843,1844,3759,3760,himself,1843,3759,left_overlap,3759:3760:himself
chunk_001::cluster_016::mention_060,chunk_001::cluster_016,chunk_001,1,16,60,1849,1850,3765,3766,his,1849,3765,left_overlap,3765:3766:his
chunk_001::cluster_016::mention_061,chunk_001::cluster_016,chunk_001,1,16,61,1857,1858,3773,3774,he,1857,3773,left_overlap,3773:3774:he
chunk_001::cluster_016::mention_062,chunk_001::cluster_016,chunk_001,1,16,62,1903,1904,3819,3820,He,1903,3819,left_overlap,3819:3820:he
chunk_001::cluster_016::mention_063,chunk_001::cluster_016,chunk_001,1,16,63,1906,1907,3822,3823,his,1906,3822,left_overlap,3822:3823:his
chunk_001::cluster_016::mention_064,chunk_001::cluster_016,chunk_001,1,16,64,1951,1952,3867,3868,you,1951,3867,left_overlap,3867:3868:you
chunk_001::cluster_016::mention_065,chunk_001::cluster_016,chunk_001,1,16,65,1965,1966,3881,3882,you,1965,3881,left_overlap,3881:3882:you
chunk_001::cluster_016::mention_066,chunk_001::cluster_016,chunk_001,1,16,66,1979,1980,3895,3896,you,1979,3895,left_overlap,3895:3896:you
chunk_001::cluster_016::mention_067,chunk_001::cluster_016,chunk_001,1,16,67,1989,1991,3905,3907,The ghost,1990,3906,left_overlap,3905:3907:the ghost
chunk_001::cluster_016::mention_068,chunk_001::cluster_016,chunk_001,1,16,68,2006,2007,3922,3923,himself,2006,3922,left_overlap,3922:3923:himself
chunk_001::cluster_016::mention_069,chunk_001::cluster_016,chunk_001,1,16,69,2017,2018,3933,3934,he,2017,3933,left_overlap,3933:3934:he
chunk_001::cluster_016::mention_070,chunk_001::cluster_016,chunk_001,1,16,70,2054,2055,3970,3971,him,2054,3970,core,
chunk_001::cluster_016::mention_071,chunk_001::cluster_016,chunk_001,1,16,71,2057,2058,3973,3974,his,2057,3973,core,
chunk_001::cluster_016::mention_072,chunk_001::cluster_016,chunk_001,1,16,72,2062,2063,3978,3979,he,2062,3978,core,
chunk_001::cluster_016::mention_073,chunk_001::cluster_016,chunk_001,1,16,73,2064,2065,3980,3981,himself,2064,3980,core,
chunk_001::cluster_016::mention_074,chunk_001::cluster_016,chunk_001,1,16,74,2086,2087,4002,4003,him,2086,4002,core,
chunk_001::cluster_016::mention_075,chunk_001::cluster_016,chunk_001,1,16,75,2091,2092,4007,4008,his,2091,4007,core,
chunk_001::cluster_016::mention_076,chunk_001::cluster_016,chunk_001,1,16,76,2093,2094,4009,4010,he,2093,4009,core,
chunk_001::cluster_016::mention_077,chunk_001::cluster_016,chunk_001,1,16,77,2131,2132,4047,4048,him,2131,4047,core,
chunk_001::cluster_016::mention_078,chunk_001::cluster_016,chunk_001,1,16,78,2135,2136,4051,4052,he,2135,4051,core,
chunk_001::cluster_016::mention_079,chunk_001::cluster_016,chunk_001,1,16,79,2146,2147,4062,4063,He,2146,4062,core,
chunk_001::cluster_016::mention_080,chunk_001::cluster_016,chunk_001,1,16,80,2189,2190,4105,4106,he,2189,4105,core,
chunk_001::cluster_016::mention_081,chunk_001::cluster_016,chunk_001,1,16,81,2190,2191,4106,4107,himself,2190,4106,core,
chunk_001::cluster_016::mention_082,chunk_001::cluster_016,chunk_001,1,16,82,2209,2210,4125,4126,his,2209,4125,core,
chunk_001::cluster_016::mention_083,chunk_001::cluster_016,chunk_001,1,16,83,2213,2214,4129,4130,He,2213,4129,core,
chunk_001::cluster_016::mention_084,chunk_001::cluster_016,chunk_001,1,16,84,2245,2246,4161,4162,he,2245,4161,core,
chunk_001::cluster_016::mention_085,chunk_001::cluster_016,chunk_001,1,16,85,2251,2252,4167,4168,he,2251,4167,core,
chunk_001::cluster_016::mention_086,chunk_001::cluster_016,chunk_001,1,16,86,2278,2279,4194,4195,his,2278,4194,core,
chunk_001::cluster_016::mention_087,chunk_001::cluster_016,chunk_001,1,16,87,2287,2288,4203,4204,his,2287,4203,core,
chunk_001::cluster_016::mention_088,chunk_001::cluster_016,chunk_001,1,16,88,2297,2298,4213,4214,he,2297,4213,core,
chunk_001::cluster_016::mention_089,chunk_001::cluster_016,chunk_001,1,16,89,2307,2308,4223,4224,his,2307,4223,core,
chunk_001::cluster_016::mention_090,chunk_001::cluster_016,chunk_001,1,16,90,2330,2331,4246,4247,himself,2330,4246,core,
chunk_001::cluster_016::mention_091,chunk_001::cluster_016,chunk_001,1,16,91,2332,2333,4248,4249,he,2332,4248,core,
chunk_001::cluster_016::mention_092,chunk_001::cluster_016,chunk_001,1,16,92,2352,2353,4268,4269,He,2352,4268,core,
chunk_001::cluster_016::mention_093,chunk_001::cluster_016,chunk_001,1,16,93,2360,2361,4276,4277,his,2360,4276,core,
chunk_001::cluster_016::mention_094,chunk_001::cluster_016,chunk_001,1,16,94,2372,2373,4288,4289,his,2372,4288,core,
chunk_001::cluster_016::mention_095,chunk_001::cluster_016,chunk_001,1,16,95,2444,2445,4360,4361,he,2444,4360,core,
chunk_001::cluster_016::mention_096,chunk_001::cluster_016,chunk_001,1,16,96,2447,2448,4363,4364,His,2447,4363,core,
chunk_001::cluster_016::mention_097,chunk_001::cluster_016,chunk_001,1,16,97,2454,2455,4370,4371,He,2454,4370,core,
chunk_001::cluster_016::mention_098,chunk_001::cluster_016,chunk_001,1,16,98,2458,2459,4374,4375,his,2458,4374,core,
chunk_001::cluster_016::mention_099,chunk_001::cluster_016,chunk_001,1,16,99,2479,2480,4395,4396,himself,2479,4395,core,
chunk_001::cluster_016::mention_100,chunk_001::cluster_016,chunk_001,1,16,100,2492,2493,4408,4409,He,2492,4408,core,
chunk_001::cluster_016::mention_101,chunk_001::cluster_016,chunk_001,1,16,101,2541,2542,4457,4458,he,2541,4457,core,
chunk_001::cluster_016::mention_102,chunk_001::cluster_016,chunk_001,1,16,102,2573,2574,4489,4490,he,2573,4489,core,
chunk_001::cluster_016::mention_103,chunk_001::cluster_016,chunk_001,1,16,103,2596,2597,4512,4513,he,2596,4512,core,
